Date,Wind speed m/s
6/15/2024 17:15:18,0
6/15/2024 17:15:18,0
6/15/2024 17:15:19,2.4
6/15/2024 17:15:19,0
6/15/2024 17:15:20,1.2
6/15/2024 17:15:20,0
6/15/2024 17:15:21,2.4
6/15/2024 17:15:21,0
6/15/2024 17:15:22,1.2
6/15/2024 17:15:22,0
6/15/2024 17:15:23,0
6/15/2024 17:15:23,2.4
6/15/2024 17:15:24,0
6/15/2024 17:15:24,0
6/15/2024 17:15:25,2.4
6/15/2024 17:15:25,0
6/15/2024 17:15:26,0
6/15/2024 17:15:26,2.4
6/15/2024 17:15:27,0
6/15/2024 17:15:27,2.4
6/15/2024 17:15:28,0
6/15/2024 17:15:28,2.4
6/15/2024 17:15:29,2.4
6/15/2024 17:15:29,1.2
6/15/2024 17:15:30,1.2
6/15/2024 17:15:30,2.4
6/15/2024 17:15:31,1.2
6/15/2024 17:15:31,2.4
6/15/2024 17:15:32,1.2
6/15/2024 17:15:32,2.4
6/15/2024 17:15:33,1.2
6/15/2024 17:15:33,3.6
6/15/2024 17:15:34,2.4
6/15/2024 17:15:34,1.2
6/15/2024 17:15:35,3.6
6/15/2024 17:15:35,2.4
6/15/2024 17:15:36,1.2
6/15/2024 17:15:36,2.4
6/15/2024 17:15:37,3.6
6/15/2024 17:15:37,1.2
6/15/2024 17:15:38,1.2
6/15/2024 17:15:38,3.6
6/15/2024 17:15:39,1.2
6/15/2024 17:15:39,2.4
6/15/2024 17:15:40,2.4
6/15/2024 17:15:40,1.2
6/15/2024 17:15:41,1.2
6/15/2024 17:15:41,3.6
6/15/2024 17:15:42,2.4
6/15/2024 17:15:42,1.2
6/15/2024 17:15:43,2.4
6/15/2024 17:15:43,1.2
6/15/2024 17:15:44,2.4
6/15/2024 17:15:44,1.2
6/15/2024 17:15:45,3.6
6/15/2024 17:15:45,2.4
6/15/2024 17:15:46,1.2
6/15/2024 17:15:46,2.4
6/15/2024 17:15:47,1.2
6/15/2024 17:15:47,2.4
6/15/2024 17:15:48,3.6
6/15/2024 17:15:48,1.2
6/15/2024 17:15:49,2.4
6/15/2024 17:15:49,1.2
6/15/2024 17:15:50,2.4
6/15/2024 17:15:50,1.2
6/15/2024 17:15:51,2.4
6/15/2024 17:15:51,3.6
6/15/2024 17:15:52,1.2
6/15/2024 17:15:52,2.4
6/15/2024 17:15:53,1.2
6/15/2024 17:15:53,0
6/15/2024 17:15:54,2.4
6/15/2024 17:15:54,1.2
6/15/2024 17:15:55,3.6
6/15/2024 17:15:56,2.4
6/15/2024 17:15:56,3.6
6/15/2024 17:15:57,2.4
6/15/2024 17:15:57,3.6
6/15/2024 17:15:58,1.2
6/15/2024 17:15:58,3.6
6/15/2024 17:15:59,2.4
6/15/2024 17:15:59,3.6
6/15/2024 17:16:00,1.2
6/15/2024 17:16:00,3.6
6/15/2024 17:16:01,3.6
6/15/2024 17:16:01,3.6
6/15/2024 17:16:02,2.4
6/15/2024 17:16:02,3.6
6/15/2024 17:16:03,3.6
6/15/2024 17:16:03,4.8
6/15/2024 17:16:04,3.6
6/15/2024 17:16:04,3.6
6/15/2024 17:16:05,3.6
6/15/2024 17:16:05,6
6/15/2024 17:16:06,3.6
6/15/2024 17:16:06,7.2
6/15/2024 17:16:07,4.8
6/15/2024 17:16:07,8.4
6/15/2024 17:16:08,6
6/15/2024 17:16:08,4.8
6/15/2024 17:16:09,6
6/15/2024 17:16:09,3.6
6/15/2024 17:16:10,7.2
6/15/2024 17:16:10,6
6/15/2024 17:16:11,4.8
6/15/2024 17:16:11,4.8
6/15/2024 17:16:12,7.2
6/15/2024 17:16:12,4.8
6/15/2024 17:16:13,4.8
6/15/2024 17:16:13,4.8
6/15/2024 17:16:14,4.8
6/15/2024 17:16:14,4.8
6/15/2024 17:16:15,4.8
6/15/2024 17:16:15,2.4
6/15/2024 17:16:16,3.6
6/15/2024 17:16:16,6
6/15/2024 17:16:17,3.6
6/15/2024 17:16:17,3.6
6/15/2024 17:16:18,2.4
6/15/2024 17:16:18,3.6
6/15/2024 17:16:19,1.2
6/15/2024 17:16:19,3.6
6/15/2024 17:16:20,3.6
6/15/2024 17:16:20,2.4
6/15/2024 17:16:21,3.6
6/15/2024 17:16:21,2.4
6/15/2024 17:16:22,3.6
6/15/2024 17:16:22,1.2
6/15/2024 17:16:23,2.4
6/15/2024 17:16:23,4.8
6/15/2024 17:16:24,1.2
6/15/2024 17:16:24,2.4
6/15/2024 17:16:25,2.4
6/15/2024 17:16:25,4.8
6/15/2024 17:16:26,2.4
6/15/2024 17:16:26,2.4
6/15/2024 17:16:27,4.8
6/15/2024 17:16:27,2.4
6/15/2024 17:16:28,2.4
6/15/2024 17:16:28,2.4
6/15/2024 17:16:29,2.4
6/15/2024 17:16:29,2.4
6/15/2024 17:16:30,2.4
6/15/2024 17:16:30,2.4
6/15/2024 17:16:31,2.4
6/15/2024 17:16:31,2.4
6/15/2024 17:16:32,0
6/15/2024 17:16:32,2.4
6/15/2024 17:16:33,2.4
6/15/2024 17:16:33,2.4
6/15/2024 17:16:34,0
6/15/2024 17:16:34,2.4
6/15/2024 17:16:35,2.4
6/15/2024 17:16:35,2.4
6/15/2024 17:16:36,2.4
6/15/2024 17:16:36,2.4
6/15/2024 17:16:37,1.2
6/15/2024 17:16:37,2.4
6/15/2024 17:16:38,2.4
6/15/2024 17:16:38,2.4
6/15/2024 17:16:39,2.4
6/15/2024 17:16:39,2.4
6/15/2024 17:16:40,4.8
6/15/2024 17:16:40,1.2
6/15/2024 17:16:41,2.4
6/15/2024 17:16:41,2.4
6/15/2024 17:16:42,2.4
6/15/2024 17:16:42,1.2
6/15/2024 17:16:43,2.4
6/15/2024 17:16:43,2.4
6/15/2024 17:16:44,2.4
6/15/2024 17:16:44,2.4
6/15/2024 17:16:45,0
6/15/2024 17:16:45,2.4
6/15/2024 17:16:46,4.8
6/15/2024 17:16:46,3.6
6/15/2024 17:16:47,4.8
6/15/2024 17:16:47,4.8
6/15/2024 17:16:48,4.8
6/15/2024 17:16:48,6
6/15/2024 17:16:49,4.8
6/15/2024 17:16:49,4.8
6/15/2024 17:16:50,3.6
6/15/2024 17:16:50,3.6
6/15/2024 17:16:51,7.2
6/15/2024 17:16:51,4.8
6/15/2024 17:16:52,7.2
6/15/2024 17:16:52,4.8
6/15/2024 17:16:53,7.2
6/15/2024 17:16:53,7.2
6/15/2024 17:16:54,4.8
6/15/2024 17:16:54,6
6/15/2024 17:16:55,4.8
6/15/2024 17:16:55,4.8
6/15/2024 17:16:56,4.8
6/15/2024 17:16:56,2.4
6/15/2024 17:16:57,4.8
6/15/2024 17:16:57,4.8
6/15/2024 17:16:58,1.2
6/15/2024 17:16:58,2.4
6/15/2024 17:16:59,1.2
6/15/2024 17:16:59,2.4
6/15/2024 17:17:00,4.8
6/15/2024 17:17:00,2.4
6/15/2024 17:17:01,3.6
6/15/2024 17:17:01,2.4
6/15/2024 17:17:02,3.6
6/15/2024 17:17:02,2.4
6/15/2024 17:17:03,3.6
6/15/2024 17:17:03,2.4
6/15/2024 17:17:04,3.6
6/15/2024 17:17:04,2.4
6/15/2024 17:17:05,3.6
6/15/2024 17:17:05,2.4
6/15/2024 17:17:06,2.4
6/15/2024 17:17:06,2.4
6/15/2024 17:17:07,3.6
6/15/2024 17:17:07,1.2
6/15/2024 17:17:08,2.4
6/15/2024 17:17:08,2.4
6/15/2024 17:17:09,4.8
6/15/2024 17:17:09,2.4
6/15/2024 17:17:10,4.8
6/15/2024 17:17:10,2.4
6/15/2024 17:17:11,4.8
6/15/2024 17:17:11,4.8
6/15/2024 17:17:12,2.4
6/15/2024 17:17:12,4.8
6/15/2024 17:17:13,2.4
6/15/2024 17:17:13,2.4
6/15/2024 17:17:14,4.8
6/15/2024 17:17:14,4.8
6/15/2024 17:17:15,2.4
6/15/2024 17:17:15,4.8
6/15/2024 17:17:16,3.6
6/15/2024 17:17:16,4.8
6/15/2024 17:17:17,2.4
6/15/2024 17:17:17,4.8
6/15/2024 17:17:18,3.6
6/15/2024 17:17:18,4.8
6/15/2024 17:17:19,3.6
6/15/2024 17:17:19,4.8
6/15/2024 17:17:20,2.4
6/15/2024 17:17:20,4.8
6/15/2024 17:17:21,4.8
6/15/2024 17:17:21,2.4
6/15/2024 17:17:22,2.4
6/15/2024 17:17:22,4.8
6/15/2024 17:17:23,2.4
6/15/2024 17:17:23,2.4
6/15/2024 17:17:24,3.6
6/15/2024 17:17:24,2.4
6/15/2024 17:17:25,2.4
6/15/2024 17:17:25,4.8
6/15/2024 17:17:26,2.4
6/15/2024 17:17:26,4.8
6/15/2024 17:17:27,4.8
6/15/2024 17:17:27,2.4
6/15/2024 17:17:28,4.8
6/15/2024 17:17:28,4.8
6/15/2024 17:17:29,4.8
6/15/2024 17:17:29,7.2
6/15/2024 17:17:30,4.8
6/15/2024 17:17:30,7.2
6/15/2024 17:17:31,7.2
6/15/2024 17:17:31,7.2
6/15/2024 17:17:32,7.2
6/15/2024 17:17:32,4.8
6/15/2024 17:17:33,4.8
6/15/2024 17:17:33,6
6/15/2024 17:17:34,7.2
6/15/2024 17:17:34,4.8
6/15/2024 17:17:35,3.6
6/15/2024 17:17:35,3.6
6/15/2024 17:17:36,4.8
6/15/2024 17:17:36,3.6
6/15/2024 17:17:37,4.8
6/15/2024 17:17:37,4.8
6/15/2024 17:17:38,4.8
6/15/2024 17:17:38,4.8
6/15/2024 17:17:39,4.8
6/15/2024 17:17:39,4.8
6/15/2024 17:17:40,4.8
6/15/2024 17:17:40,3.6
6/15/2024 17:17:41,4.8
6/15/2024 17:17:41,4.8
6/15/2024 17:17:42,4.8
6/15/2024 17:17:42,4.8
6/15/2024 17:17:43,4.8
6/15/2024 17:17:43,4.8
6/15/2024 17:17:44,4.8
6/15/2024 17:17:44,7.2
6/15/2024 17:17:45,4.8
6/15/2024 17:17:45,3.6
6/15/2024 17:17:46,7.2
6/15/2024 17:17:46,4.8
6/15/2024 17:17:47,4.8
6/15/2024 17:17:47,3.6
6/15/2024 17:17:48,4.8
6/15/2024 17:17:48,4.8
6/15/2024 17:17:49,4.8
6/15/2024 17:17:49,4.8
6/15/2024 17:17:50,4.8
6/15/2024 17:17:50,6
6/15/2024 17:17:51,4.8
6/15/2024 17:17:51,6
6/15/2024 17:17:52,4.8
6/15/2024 17:17:52,4.8
6/15/2024 17:17:53,7.2
6/15/2024 17:17:53,4.8
6/15/2024 17:17:54,7.2
6/15/2024 17:17:54,4.8
6/15/2024 17:17:55,4.8
6/15/2024 17:17:55,7.2
6/15/2024 17:17:56,4.8
6/15/2024 17:17:56,4.8
6/15/2024 17:17:57,4.8
6/15/2024 17:17:57,4.8
6/15/2024 17:17:58,3.6
6/15/2024 17:17:58,4.8
6/15/2024 17:17:59,4.8
6/15/2024 17:17:59,7.2
6/15/2024 17:18:00,3.6
6/15/2024 17:18:00,7.2
6/15/2024 17:18:01,4.8
6/15/2024 17:18:01,4.8
6/15/2024 17:18:02,7.2
6/15/2024 17:18:02,4.8
6/15/2024 17:18:03,3.6
6/15/2024 17:18:03,4.8
6/15/2024 17:18:04,3.6
6/15/2024 17:18:04,4.8
6/15/2024 17:18:05,4.8
6/15/2024 17:18:05,4.8
6/15/2024 17:18:06,6
6/15/2024 17:18:06,4.8
6/15/2024 17:18:07,1.2
6/15/2024 17:18:07,3.6
6/15/2024 17:18:08,4.8
6/15/2024 17:18:09,4.8
6/15/2024 17:18:09,4.8
6/15/2024 17:18:10,2.4
6/15/2024 17:18:10,4.8
6/15/2024 17:18:11,4.8
6/15/2024 17:18:11,4.8
6/15/2024 17:18:12,4.8
6/15/2024 17:18:12,2.4
6/15/2024 17:18:13,7.2
6/15/2024 17:18:13,4.8
6/15/2024 17:18:14,3.6
6/15/2024 17:18:14,3.6
6/15/2024 17:18:15,1.2
6/15/2024 17:18:15,4.8
6/15/2024 17:18:16,7.2
6/15/2024 17:18:16,3.6
6/15/2024 17:18:17,7.2
6/15/2024 17:18:17,4.8
6/15/2024 17:18:18,4.8
6/15/2024 17:18:18,4.8
6/15/2024 17:18:19,4.8
6/15/2024 17:18:19,4.8
6/15/2024 17:18:20,4.8
6/15/2024 17:18:20,4.8
6/15/2024 17:18:21,4.8
6/15/2024 17:18:21,4.8
6/15/2024 17:18:22,4.8
6/15/2024 17:18:22,2.4
6/15/2024 17:18:23,4.8
6/15/2024 17:18:23,4.8
6/15/2024 17:18:24,4.8
6/15/2024 17:18:24,8.4
6/15/2024 17:18:25,3.6
6/15/2024 17:18:25,7.2
6/15/2024 17:18:26,8.4
6/15/2024 17:18:26,7.2
6/15/2024 17:18:27,6
6/15/2024 17:18:27,7.2
6/15/2024 17:18:28,7.2
6/15/2024 17:18:28,4.8
6/15/2024 17:18:29,7.2
6/15/2024 17:18:29,4.8
6/15/2024 17:18:30,4.8
6/15/2024 17:18:30,4.8
6/15/2024 17:18:31,4.8
6/15/2024 17:18:31,4.8
6/15/2024 17:18:32,4.8
6/15/2024 17:18:32,4.8
6/15/2024 17:18:33,2.4
6/15/2024 17:18:33,4.8
6/15/2024 17:18:34,4.8
6/15/2024 17:18:34,2.4
6/15/2024 17:18:35,2.4
6/15/2024 17:18:35,4.8
6/15/2024 17:18:36,2.4
6/15/2024 17:18:36,2.4
6/15/2024 17:18:37,2.4
6/15/2024 17:18:37,2.4
6/15/2024 17:18:38,4.8
6/15/2024 17:18:38,1.2
6/15/2024 17:18:39,1.2
6/15/2024 17:18:39,2.4
6/15/2024 17:18:40,2.4
6/15/2024 17:18:40,1.2
6/15/2024 17:18:41,2.4
6/15/2024 17:18:41,2.4
6/15/2024 17:18:42,2.4
6/15/2024 17:18:42,2.4
6/15/2024 17:18:43,2.4
6/15/2024 17:18:43,2.4
6/15/2024 17:18:44,2.4
6/15/2024 17:18:44,0
6/15/2024 17:18:45,2.4
6/15/2024 17:18:45,1.2
6/15/2024 17:18:46,3.6
6/15/2024 17:18:46,3.6
6/15/2024 17:18:47,2.4
6/15/2024 17:18:47,4.8
6/15/2024 17:18:48,4.8
6/15/2024 17:18:48,6
6/15/2024 17:18:49,4.8
6/15/2024 17:18:49,6
6/15/2024 17:18:50,4.8
6/15/2024 17:18:50,7.2
6/15/2024 17:18:51,4.8
6/15/2024 17:18:51,6
6/15/2024 17:18:52,4.8
6/15/2024 17:18:52,7.2
6/15/2024 17:18:53,4.8
6/15/2024 17:18:53,4.8
6/15/2024 17:18:54,4.8
6/15/2024 17:18:54,7.2
6/15/2024 17:18:55,4.8
6/15/2024 17:18:55,4.8
6/15/2024 17:18:56,4.8
6/15/2024 17:18:56,4.8
6/15/2024 17:18:57,7.2
6/15/2024 17:18:57,4.8
6/15/2024 17:18:58,4.8
6/15/2024 17:18:58,3.6
6/15/2024 17:18:59,3.6
6/15/2024 17:18:59,4.8
6/15/2024 17:19:00,4.8
6/15/2024 17:19:00,7.2
6/15/2024 17:19:01,4.8
6/15/2024 17:19:01,4.8
6/15/2024 17:19:02,2.4
6/15/2024 17:19:02,4.8
6/15/2024 17:19:03,3.6
6/15/2024 17:19:03,2.4
6/15/2024 17:19:04,4.8
6/15/2024 17:19:04,2.4
6/15/2024 17:19:05,4.8
6/15/2024 17:19:05,4.8
6/15/2024 17:19:06,4.8
6/15/2024 17:19:06,4.8
6/15/2024 17:19:07,7.2
6/15/2024 17:19:07,3.6
6/15/2024 17:19:08,7.2
6/15/2024 17:19:08,6
6/15/2024 17:19:09,3.6
6/15/2024 17:19:09,4.8
6/15/2024 17:19:10,7.2
6/15/2024 17:19:10,4.8
6/15/2024 17:19:11,3.6
6/15/2024 17:19:11,2.4
6/15/2024 17:19:12,4.8
6/15/2024 17:19:12,4.8
6/15/2024 17:19:13,2.4
6/15/2024 17:19:13,4.8
6/15/2024 17:19:14,4.8
6/15/2024 17:19:14,2.4
6/15/2024 17:19:15,2.4
6/15/2024 17:19:15,4.8
6/15/2024 17:19:16,2.4
6/15/2024 17:19:16,2.4
6/15/2024 17:19:17,2.4
6/15/2024 17:19:17,2.4
6/15/2024 17:19:18,4.8
6/15/2024 17:19:18,2.4
6/15/2024 17:19:19,2.4
6/15/2024 17:19:19,2.4
6/15/2024 17:19:20,2.4
6/15/2024 17:19:20,2.4
6/15/2024 17:19:21,2.4
6/15/2024 17:19:21,3.6
6/15/2024 17:19:22,2.4
6/15/2024 17:19:22,2.4
6/15/2024 17:19:23,2.4
6/15/2024 17:19:23,2.4
6/15/2024 17:19:24,0
6/15/2024 17:19:24,2.4
6/15/2024 17:19:25,2.4
6/15/2024 17:19:25,2.4
6/15/2024 17:19:26,2.4
6/15/2024 17:19:26,2.4
6/15/2024 17:19:27,2.4
6/15/2024 17:19:27,0
6/15/2024 17:19:28,2.4
6/15/2024 17:19:28,2.4
6/15/2024 17:19:29,2.4
6/15/2024 17:19:29,2.4
6/15/2024 17:19:30,4.8
6/15/2024 17:19:30,2.4
6/15/2024 17:19:31,1.2
6/15/2024 17:19:31,2.4
6/15/2024 17:19:32,2.4
6/15/2024 17:19:32,4.8
6/15/2024 17:19:33,2.4
6/15/2024 17:19:33,4.8
6/15/2024 17:19:34,2.4
6/15/2024 17:19:34,2.4
6/15/2024 17:19:35,2.4
6/15/2024 17:19:35,2.4
6/15/2024 17:19:36,2.4
6/15/2024 17:19:36,4.8
6/15/2024 17:19:37,2.4
6/15/2024 17:19:37,1.2
6/15/2024 17:19:38,4.8
6/15/2024 17:19:38,2.4
6/15/2024 17:19:39,4.8
6/15/2024 17:19:39,2.4
6/15/2024 17:19:40,4.8
6/15/2024 17:19:40,6
6/15/2024 17:19:41,2.4
6/15/2024 17:19:41,3.6
6/15/2024 17:19:42,3.6
6/15/2024 17:19:42,4.8
6/15/2024 17:19:43,4.8
6/15/2024 17:19:43,8.4
6/15/2024 17:19:44,7.2
6/15/2024 17:19:44,7.2
6/15/2024 17:19:45,4.8
6/15/2024 17:19:45,3.6
6/15/2024 17:19:46,4.8
6/15/2024 17:19:46,7.2
6/15/2024 17:19:47,3.6
6/15/2024 17:19:47,7.2
6/15/2024 17:19:48,4.8
6/15/2024 17:19:48,4.8
6/15/2024 17:19:49,3.6
6/15/2024 17:19:49,3.6
6/15/2024 17:19:50,2.4
6/15/2024 17:19:50,4.8
6/15/2024 17:19:51,2.4
6/15/2024 17:19:51,4.8
6/15/2024 17:19:52,1.2
6/15/2024 17:19:52,2.4
6/15/2024 17:19:53,2.4
6/15/2024 17:19:53,2.4
6/15/2024 17:19:54,2.4
6/15/2024 17:19:54,2.4
6/15/2024 17:19:55,2.4
6/15/2024 17:19:55,2.4
6/15/2024 17:19:56,2.4
6/15/2024 17:19:56,2.4
6/15/2024 17:19:57,2.4
6/15/2024 17:19:57,0
6/15/2024 17:19:58,2.4
6/15/2024 17:19:58,2.4
6/15/2024 17:19:59,0
6/15/2024 17:19:59,2.4
6/15/2024 17:20:00,2.4
6/15/2024 17:20:00,0
6/15/2024 17:20:01,2.4
6/15/2024 17:20:01,0
6/15/2024 17:20:02,2.4
6/15/2024 17:20:02,2.4
6/15/2024 17:20:03,0
6/15/2024 17:20:03,2.4
6/15/2024 17:20:04,2.4
6/15/2024 17:20:04,2.4
6/15/2024 17:20:05,0
6/15/2024 17:20:05,1.2
6/15/2024 17:20:06,2.4
6/15/2024 17:20:06,2.4
6/15/2024 17:20:07,2.4
6/15/2024 17:20:07,2.4
6/15/2024 17:20:08,1.2
6/15/2024 17:20:08,2.4
6/15/2024 17:20:09,1.2
6/15/2024 17:20:09,2.4
6/15/2024 17:20:10,1.2
6/15/2024 17:20:10,2.4
6/15/2024 17:20:11,2.4
6/15/2024 17:20:11,2.4
6/15/2024 17:20:12,2.4
6/15/2024 17:20:12,2.4
6/15/2024 17:20:13,3.6
6/15/2024 17:20:13,2.4
6/15/2024 17:20:14,2.4
6/15/2024 17:20:14,2.4
6/15/2024 17:20:15,2.4
6/15/2024 17:20:15,1.2
6/15/2024 17:20:16,4.8
6/15/2024 17:20:16,2.4
6/15/2024 17:20:17,2.4
6/15/2024 17:20:17,1.2
6/15/2024 17:20:18,3.6
6/15/2024 17:20:18,2.4
6/15/2024 17:20:19,4.8
6/15/2024 17:20:19,2.4
6/15/2024 17:20:20,2.4
6/15/2024 17:20:20,3.6
6/15/2024 17:20:21,2.4
6/15/2024 17:20:21,1.2
6/15/2024 17:20:22,4.8
6/15/2024 17:20:22,2.4
6/15/2024 17:20:23,1.2
6/15/2024 17:20:24,2.4
6/15/2024 17:20:24,1.2
6/15/2024 17:20:25,4.8
6/15/2024 17:20:25,2.4
6/15/2024 17:20:26,1.2
6/15/2024 17:20:26,1.2
6/15/2024 17:20:27,2.4
6/15/2024 17:20:27,2.4
6/15/2024 17:20:28,2.4
6/15/2024 17:20:28,4.8
6/15/2024 17:20:29,0
6/15/2024 17:20:29,2.4
6/15/2024 17:20:30,0
6/15/2024 17:20:30,3.6
6/15/2024 17:20:31,2.4
6/15/2024 17:20:31,2.4
6/15/2024 17:20:32,2.4
6/15/2024 17:20:32,2.4
6/15/2024 17:20:33,4.8
6/15/2024 17:20:33,2.4
6/15/2024 17:20:34,1.2
6/15/2024 17:20:34,2.4
6/15/2024 17:20:35,1.2
6/15/2024 17:20:35,2.4
6/15/2024 17:20:36,1.2
6/15/2024 17:20:36,0
6/15/2024 17:20:37,2.4
6/15/2024 17:20:37,1.2
6/15/2024 17:20:38,2.4
6/15/2024 17:20:38,1.2
6/15/2024 17:20:39,2.4
6/15/2024 17:20:39,1.2
6/15/2024 17:20:40,3.6
6/15/2024 17:20:40,2.4
6/15/2024 17:20:41,1.2
6/15/2024 17:20:41,3.6
6/15/2024 17:20:42,2.4
6/15/2024 17:20:42,1.2
6/15/2024 17:20:43,3.6
6/15/2024 17:20:43,3.6
6/15/2024 17:20:44,2.4
6/15/2024 17:20:44,3.6
6/15/2024 17:20:45,3.6
6/15/2024 17:20:45,3.6
6/15/2024 17:20:46,3.6
6/15/2024 17:20:46,3.6
6/15/2024 17:20:47,1.2
6/15/2024 17:20:47,3.6
6/15/2024 17:20:48,4.8
6/15/2024 17:20:48,3.6
6/15/2024 17:20:49,4.8
6/15/2024 17:20:49,2.4
6/15/2024 17:20:50,3.6
6/15/2024 17:20:50,1.2
6/15/2024 17:20:51,4.8
6/15/2024 17:20:51,2.4
6/15/2024 17:20:52,4.8
6/15/2024 17:20:52,2.4
6/15/2024 17:20:53,2.4
6/15/2024 17:20:53,2.4
6/15/2024 17:20:54,4.8
6/15/2024 17:20:54,2.4
6/15/2024 17:20:55,1.2
6/15/2024 17:20:55,2.4
6/15/2024 17:20:56,1.2
6/15/2024 17:20:56,2.4
6/15/2024 17:20:57,2.4
6/15/2024 17:20:57,1.2
6/15/2024 17:20:58,2.4
6/15/2024 17:20:58,4.8
6/15/2024 17:20:59,2.4
6/15/2024 17:20:59,2.4
6/15/2024 17:21:00,4.8
6/15/2024 17:21:00,2.4
6/15/2024 17:21:01,4.8
6/15/2024 17:21:01,2.4
6/15/2024 17:21:02,4.8
6/15/2024 17:21:02,1.2
6/15/2024 17:21:03,2.4
6/15/2024 17:21:03,2.4
6/15/2024 17:21:04,1.2
6/15/2024 17:21:04,3.6
6/15/2024 17:21:05,4.8
6/15/2024 17:21:05,2.4
6/15/2024 17:21:06,3.6
6/15/2024 17:21:06,3.6
6/15/2024 17:21:07,4.8
6/15/2024 17:21:07,3.6
6/15/2024 17:21:08,7.2
6/15/2024 17:21:08,6
6/15/2024 17:21:09,4.8
6/15/2024 17:21:09,6
6/15/2024 17:21:10,4.8
6/15/2024 17:21:10,6
6/15/2024 17:21:11,6
6/15/2024 17:21:11,4.8
6/15/2024 17:21:12,4.8
6/15/2024 17:21:12,4.8
6/15/2024 17:21:13,4.8
6/15/2024 17:21:13,6
6/15/2024 17:21:14,4.8
6/15/2024 17:21:14,4.8
6/15/2024 17:21:15,3.6
6/15/2024 17:21:15,6
6/15/2024 17:21:16,4.8
6/15/2024 17:21:16,7.2
6/15/2024 17:21:17,4.8
6/15/2024 17:21:17,4.8
6/15/2024 17:21:18,6
6/15/2024 17:21:18,7.2
6/15/2024 17:21:19,4.8
6/15/2024 17:21:19,6
6/15/2024 17:21:20,4.8
6/15/2024 17:21:20,3.6
6/15/2024 17:21:21,3.6
6/15/2024 17:21:21,4.8
6/15/2024 17:21:22,3.6
6/15/2024 17:21:22,6
6/15/2024 17:21:23,6
6/15/2024 17:21:23,4.8
6/15/2024 17:21:24,6
6/15/2024 17:21:24,8.4
6/15/2024 17:21:25,6
6/15/2024 17:21:25,4.8
6/15/2024 17:21:26,9.6
6/15/2024 17:21:26,6
6/15/2024 17:21:27,8.4
6/15/2024 17:21:27,7.2
6/15/2024 17:21:28,8.4
6/15/2024 17:21:28,7.2
6/15/2024 17:21:29,7.2
6/15/2024 17:21:29,4.8
6/15/2024 17:21:30,6
6/15/2024 17:21:30,4.8
6/15/2024 17:21:31,4.8
6/15/2024 17:21:31,4.8
6/15/2024 17:21:32,4.8
6/15/2024 17:21:32,3.6
6/15/2024 17:21:33,4.8
6/15/2024 17:21:33,3.6
6/15/2024 17:21:34,3.6
6/15/2024 17:21:34,3.6
6/15/2024 17:21:35,3.6
6/15/2024 17:21:35,2.4
6/15/2024 17:21:36,6
6/15/2024 17:21:36,4.8
6/15/2024 17:21:37,4.8
6/15/2024 17:21:37,6
6/15/2024 17:21:38,6
6/15/2024 17:21:38,7.2
6/15/2024 17:21:39,4.8
6/15/2024 17:21:39,4.8
6/15/2024 17:21:40,4.8
6/15/2024 17:21:40,4.8
6/15/2024 17:21:41,4.8
6/15/2024 17:21:41,4.8
6/15/2024 17:21:42,4.8
6/15/2024 17:21:42,4.8
6/15/2024 17:21:43,2.4
6/15/2024 17:21:43,2.4
6/15/2024 17:21:44,3.6
6/15/2024 17:21:44,7.2
6/15/2024 17:21:45,4.8
6/15/2024 17:21:45,4.8
6/15/2024 17:21:46,4.8
6/15/2024 17:21:46,4.8
6/15/2024 17:21:47,4.8
6/15/2024 17:21:47,4.8
6/15/2024 17:21:48,1.2
6/15/2024 17:21:48,4.8
6/15/2024 17:21:49,3.6
6/15/2024 17:21:49,4.8
6/15/2024 17:21:50,4.8
6/15/2024 17:21:50,4.8
6/15/2024 17:21:51,3.6
6/15/2024 17:21:51,4.8
6/15/2024 17:21:52,6
6/15/2024 17:21:52,3.6
6/15/2024 17:21:53,4.8
6/15/2024 17:21:53,4.8
6/15/2024 17:21:54,4.8
6/15/2024 17:21:54,4.8
6/15/2024 17:21:55,4.8
6/15/2024 17:21:55,4.8
6/15/2024 17:21:56,3.6
6/15/2024 17:21:56,4.8
6/15/2024 17:21:57,4.8
6/15/2024 17:21:57,4.8
6/15/2024 17:21:58,7.2
6/15/2024 17:21:58,3.6
6/15/2024 17:21:59,6
6/15/2024 17:21:59,6
6/15/2024 17:22:00,7.2
6/15/2024 17:22:00,4.8
6/15/2024 17:22:01,3.6
6/15/2024 17:22:01,7.2
6/15/2024 17:22:02,3.6
6/15/2024 17:22:02,3.6
6/15/2024 17:22:03,7.2
6/15/2024 17:22:03,4.8
6/15/2024 17:22:04,7.2
6/15/2024 17:22:04,6
6/15/2024 17:22:05,7.2
6/15/2024 17:22:05,6
6/15/2024 17:22:06,7.2
6/15/2024 17:22:06,8.4
6/15/2024 17:22:07,4.8
6/15/2024 17:22:07,7.2
6/15/2024 17:22:08,7.2
6/15/2024 17:22:08,4.8
6/15/2024 17:22:09,4.8
6/15/2024 17:22:09,4.8
6/15/2024 17:22:10,3.6
6/15/2024 17:22:10,2.4
6/15/2024 17:22:11,4.8
6/15/2024 17:22:11,4.8
6/15/2024 17:22:12,1.2
6/15/2024 17:22:12,4.8
6/15/2024 17:22:13,4.8
6/15/2024 17:22:13,4.8
6/15/2024 17:22:14,2.4
