duration1,duration2,temperature,humidity,speedlevel
564,561,27.3,59,0
571,561,27.3,58.8,0
570,566,27.3,58.8,0
571,566,27.3,58.9,0
564,566,27.3,58.9,0
564,567,27.3,59.1,0
564,567,27.3,59.1,0
565,561,27.3,58.9,0
564,561,27.3,58.9,0
571,560,27.3,58.9,0
570,561,27.3,58.9,0
571,566,27.3,58.8,0
564,566,27.3,58.8,0
564,567,27.3,58.6,0
564,560,27.3,58.6,0
