duration1,duration2,temperature,humidity,speedlevel
567,584,26.8,60.3,8.25
567,561,26.8,60.3,8.25
564,560,26.8,60.4,8.25
567,560,26.8,60.4,8.25
574,560,26.7,60.3,8.25
573,561,26.7,60.3,8.25
573,561,26.9,60,8.25
573,567,26.9,60,8.25
597,564,26.8,60,8.25
567,590,26.8,60,8.25
567,566,26.8,60,8.25
567,560,26.8,60,8.25
567,560,26.8,60.3,8.25
567,560,26.8,60.3,8.25
567,560,26.8,60,8.25
573,561,26.8,60,8.25
597,560,26.8,60,8.25
573,567,26.8,60,8.25
574,566,26.8,60.4,8.25
567,564,26.8,60.4,8.25
567,567,26.8,60.3,8.25
566,590,26.8,60.3,8.25
591,567,26.8,60.2,8.25
567,560,26.8,60.2,8.25
567,561,26.8,60,8.25
567,561,26.8,60,8.25
574,584,26.8,60.1,8.25
573,560,26.8,60.1,8.25
597,564,26.8,59.9,8.25
573,567,26.8,59.9,8.25
573,566,26.8,59.9,8.25
567,567,26.8,59.9,8.25
567,566,26.8,60.1,8.25
567,560,26.8,60.1,8.25
567,585,26.8,60.3,8.25
567,560,26.8,60.3,8.25
567,560,26.7,60.1,8.25
573,561,26.7,60.1,8.25
573,560,26.8,60.1,8.25
573,560,26.8,60.1,8.25
573,567,26.8,60.2,8.25
567,567,26.8,60.2,8.25
567,563,26.8,60.1,8.25
567,567,26.8,60.1,8.25
567,560,26.8,59.9,8.25
567,584,26.8,59.9,8.25
567,560,26.8,60.3,8.25
590,560,26.8,60.3,8.25
573,560,26.8,59.8,8.25
573,560,26.8,59.8,8.25
571,561,26.8,59.9,8.25
596,566,26.8,59.9,8.25
597,567,26.7,60,8.25
566,591,26.7,60,8.25
567,567,26.8,60.1,8.25
567,561,26.8,60.1,8.25
567,561,26.8,60.4,8.25
567,561,26.8,60.4,8.25
567,560,26.8,59.7,8.25
573,584,26.8,59.7,8.25
574,560,26.8,60.2,8.25
573,567,26.8,60.2,8.25
573,567,26.8,60.1,8.25
567,564,26.8,60.1,8.25
567,567,26.8,60,8.25
567,560,26.8,60,8.25
567,561,26.8,60.3,8.25
567,560,26.8,60.3,8.25
597,561,26.8,60.2,8.25
573,560,26.8,60.2,8.25
573,560,26.8,60.4,8.25
596,567,26.8,60.4,8.25
597,566,26.8,60,8.25
567,566,26.8,60,8.25
591,566,26.8,60,8.25
566,564,26.8,60,8.25
567,560,26.7,60,8.25
567,560,26.7,60,8.25
591,584,26.8,59.7,8.25
573,585,26.8,59.7,8.25
573,560,26.8,60.2,8.25
573,567,26.8,60.2,8.25
597,567,26.8,60,8.25
567,567,26.8,60,8.25
591,566,26.9,59.7,8.25
567,567,26.9,59.7,8.25
564,564,26.8,60.1,8.25
567,561,26.8,60.1,8.25
564,560,26.8,59.9,8.25
573,561,26.8,59.9,8.25
574,560,26.9,60.1,8.25
573,560,26.9,60.1,8.25
573,561,26.8,60,8.25
573,567,26.8,60,8.25
567,567,26.9,59.9,8.25
567,567,26.9,59.9,8.25
567,566,26.8,60,8.25
566,566,26.8,60,8.25
567,561,26.8,60.2,8.25
567,560,26.8,60.2,8.25
567,561,26.9,59.7,8.25
573,561,26.9,59.7,8.25
573,560,26.7,59.6,8.25
600,566,26.7,59.6,8.25
574,567,26.8,60.1,8.25
567,567,26.8,60.1,8.25
591,567,26.8,59.9,8.25
566,567,26.8,59.9,8.25
567,561,26.8,59.9,8.25
567,561,26.8,59.9,8.25
567,560,26.8,59.7,8.25
573,560,26.8,59.7,8.25
573,561,26.8,60.1,8.25
597,567,26.8,60.1,8.25
597,591,26.8,59.7,8.25
567,567,26.8,59.7,8.25
567,567,26.8,59.9,8.25
567,564,26.8,59.9,8.25
567,587,26.8,59.8,8.25
567,561,26.8,59.8,8.25
591,560,26.8,60,8.25
590,561,26.8,60,8.25
573,584,26.8,60.2,8.25
573,584,26.8,60.2,8.25
573,560,26.8,60,8.25
573,567,26.8,60,8.25
567,567,26.8,60.4,8.25
567,567,26.8,60.4,8.25
567,567,26.9,59.9,8.25
567,567,26.9,59.9,8.25
567,567,26.8,60.1,8.25
567,561,26.8,60.1,8.25
567,561,26.8,60,8.25
573,560,26.8,60,8.25
573,585,26.8,59.8,8.25
573,560,26.8,59.8,8.25
573,585,26.8,59.7,8.25
573,567,26.8,59.7,8.25
574,567,26.8,60,8.25
567,567,26.8,60,8.25
567,567,26.8,60.2,8.25
567,566,26.8,60.2,8.25
567,590,26.8,59.8,8.25
567,567,26.8,59.8,8.25
567,566,26.7,59.7,8.25
567,560,26.7,59.7,8.25
567,560,26.8,60.1,8.25
567,560,26.8,60.1,8.25
591,584,26.8,59.8,8.25
567,560,26.8,59.8,8.25
567,560,26.8,60,8.25
597,561,26.8,60,8.25
573,560,26.8,60,8.25
596,561,26.8,60,8.25
597,560,26.8,60,8.25
573,567,26.8,60,8.25
574,567,26.8,60.1,8.25
567,567,26.8,60.1,8.25
567,566,26.8,59.8,8.25
567,591,26.8,59.8,8.25
591,567,26.8,60.1,8.25
567,567,26.8,60.1,8.25
567,567,26.8,60,8.25
566,561,26.8,60,8.25
591,560,26.9,60,8.25
593,560,26.9,60,8.25
567,560,26.8,60,8.25
573,560,26.8,60,8.25
573,560,26.8,59.5,8.25
573,561,26.8,59.5,8.25
573,561,26.8,59.6,8.25
573,566,26.8,59.6,8.25
574,567,26.8,59.6,8.25
567,566,26.8,59.6,8.25
593,564,26.8,59.8,8.25
567,567,26.8,59.8,8.25
567,567,26.8,59.8,8.25
567,560,26.8,59.8,8.25
591,561,26.8,59.9,8.25
567,560,26.8,59.9,8.25
591,561,26.8,59.6,8.25
593,560,26.8,59.6,8.25
567,561,26.8,59.9,8.25
567,585,26.8,59.9,8.25
567,561,26.8,59.6,8.25
573,561,26.8,59.6,8.25
573,560,26.8,59.8,8.25
573,561,26.8,59.8,8.25
573,561,26.8,59.8,8.25
573,567,26.8,59.8,8.25
573,566,26.8,59.8,8.25
593,567,26.8,59.8,8.25
591,566,26.8,59.7,8.25
567,567,26.8,59.7,8.25
567,591,26.8,59.7,8.25
567,561,26.8,59.7,8.25
567,560,26.8,59.8,8.25
567,584,26.8,59.8,8.25
567,561,26.8,59.9,8.25
567,584,26.8,59.9,8.25
567,560,26.7,59.7,8.25
567,561,26.7,59.7,8.25
567,584,26.8,59.8,8.25
573,584,26.8,59.8,8.25
574,560,26.7,59.8,8.25
573,584,26.7,59.8,8.25
597,561,26.8,59.9,8.25
573,561,26.8,59.9,8.25
597,585,26.7,59.7,8.25
600,561,26.7,59.7,8.25
573,584,26.8,59.8,8.25
573,567,26.8,59.8,8.25
597,567,26.7,59.8,8.25
573,567,26.7,59.8,8.25
597,591,26.8,59.9,8.25
573,566,26.8,59.9,8.25
567,567,26.8,60.1,8.25
567,567,26.8,60.1,8.25
591,567,26.8,59.6,8.25
567,567,26.8,59.6,8.25
567,567,26.8,60.1,8.25
567,561,26.8,60.1,8.25
567,561,26.7,60.1,8.25
567,560,26.7,60.1,8.25
567,584,26.8,59.5,8.25
567,560,26.8,59.5,8.25
573,585,26.7,60,8.25
573,561,26.7,60,8.25
573,560,26.8,60.2,8.25
573,558,26.8,60.2,8.25
573,561,26.7,59.9,8.25
573,567,26.7,59.9,8.25
573,567,26.7,59.6,8.25
573,567,26.7,59.6,8.25
567,567,26.7,59.8,8.25
567,567,26.7,59.8,8.25
591,590,26.7,59.5,8.25
567,567,26.7,59.5,8.25
567,567,26.7,59.7,8.25
567,567,26.7,59.7,8.25
567,566,26.7,59.9,8.25
567,566,26.7,59.9,8.25
567,567,26.7,60.1,8.25
567,566,26.7,60.1,8.25
567,591,26.7,59.8,8.25
567,560,26.7,59.8,8.25
591,557,26.7,60.1,8.25
567,561,26.7,60.1,8.25
567,560,26.7,59.7,8.25
566,584,26.7,59.7,8.25
567,560,26.7,59.8,8.25
567,560,26.7,59.8,8.25
567,561,26.7,59.9,8.25
567,560,26.7,59.9,8.25
567,560,26.8,59.8,8.25
573,561,26.8,59.8,8.25
571,561,26.8,59.7,8.25
573,560,26.8,59.7,8.25
574,587,26.7,59.9,8.25
573,564,26.7,59.9,8.25
573,567,26.8,59.6,8.25
573,567,26.8,59.6,8.25
567,566,26.7,59.9,8.25
593,566,26.7,59.9,8.25
567,591,26.8,59.9,8.25
567,567,26.8,59.9,8.25
591,566,26.7,59.6,8.25
567,567,26.7,59.6,8.25
567,566,26.7,59.7,8.25
567,566,26.7,59.7,8.25
567,567,26.7,59.8,8.25
567,561,26.7,59.8,8.25
567,561,26.7,59.5,8.25
567,560,26.7,59.5,8.25
567,561,26.7,60,8.25
572,560,26.7,60,8.25
573,560,26.7,59.7,8.25
573,584,26.7,59.7,8.25
573,560,26.7,59.5,8.25
573,561,26.7,59.5,8.25
597,561,26.7,59.7,8.25
596,584,26.7,59.7,8.25
573,585,26.7,59.7,8.25
573,561,26.7,59.7,8.25
573,567,26.7,59.8,8.25
573,566,26.7,59.8,8.25
597,567,26.7,59.5,8.25
567,566,26.7,59.5,8.25
567,567,26.7,59.7,8.25
567,566,26.7,59.7,8.25
567,567,26.7,59.8,8.25
567,567,26.7,59.8,8.25
591,567,26.7,60,8.25
567,584,26.7,60,8.25
567,560,26.7,59.8,8.25
567,561,26.7,59.8,8.25
567,560,26.7,60,8.25
567,561,26.7,60,8.25
567,560,26.8,59.8,8.25
573,584,26.8,59.8,8.25
574,560,26.7,59.6,8.25
573,560,26.7,59.6,8.25
573,560,26.7,59.8,8.25
573,567,26.7,59.8,8.25
573,591,26.7,60,8.25
573,567,26.7,60,8.25
573,567,26.7,59.6,8.25
567,567,26.7,59.6,8.25
567,567,26.7,59.8,8.25
567,567,26.7,59.8,8.25
591,567,26.7,59.5,8.25
567,560,26.7,59.5,8.25
567,560,26.8,59.8,8.25
567,584,26.8,59.8,8.25
591,560,26.7,59.7,8.25
567,560,26.7,59.7,8.25
568,561,26.7,59.9,8.25
567,560,26.7,59.9,8.25
567,560,26.7,59.5,8.25
567,561,26.7,59.5,8.25
568,561,26.6,59.6,8.25
573,585,26.6,59.6,8.25
573,561,26.7,59.5,8.25
573,585,26.7,59.5,8.25
573,567,26.7,59.7,8.25
573,566,26.7,59.7,8.25
573,591,26.7,59.6,8.25
567,564,26.7,59.6,8.25
567,567,26.7,59.6,8.25
567,567,26.7,59.6,8.25
591,563,26.7,59.8,8.25
567,565,26.7,59.8,8.25
567,561,26.7,59.9,8.25
567,560,26.7,59.9,8.25
567,561,26.8,59.6,8.25
567,561,26.8,59.6,8.25
590,558,26.7,59.5,8.25
567,560,26.7,59.5,8.25
567,560,26.7,59.8,8.25
573,561,26.7,59.8,8.25
573,561,26.7,60,8.25
573,560,26.7,60,8.25
574,561,26.7,59.7,8.25
573,566,26.7,59.7,8.25
573,567,26.8,59.7,8.25
567,563,26.8,59.7,8.25
567,591,26.8,59.7,8.25
567,591,26.8,59.7,8.25
567,566,26.7,59.5,8.25
567,563,26.7,59.5,8.25
567,564,26.7,59.3,8.25
567,567,26.7,59.3,8.25
567,560,26.7,59.8,8.25
567,560,26.7,59.8,8.25
567,561,26.7,59.5,8.25
591,560,26.7,59.5,8.25
567,584,26.8,59.8,8.25
567,560,26.8,59.8,8.25
591,560,26.7,59.4,8.25
573,561,26.7,59.4,8.25
573,561,26.7,59.6,8.25
573,566,26.7,59.6,8.25
574,567,26.7,59.6,8.25
593,567,26.7,59.6,8.25
590,564,26.7,59.6,8.25
567,567,26.7,59.6,8.25
567,567,26.7,59.7,8.25
567,566,26.7,59.7,8.25
564,561,26.6,59.8,8.25
567,560,26.6,59.8,8.25
567,560,26.8,59.6,8.25
567,558,26.8,59.6,8.25
567,560,26.7,59.7,8.25
573,557,26.7,59.7,8.25
573,561,26.8,59.8,8.25
573,561,26.8,59.8,8.25
574,558,26.8,59.6,8.25
573,566,26.8,59.6,8.25
573,567,26.8,59.5,8.25
567,567,26.8,59.5,8.25
567,591,26.7,59.4,8.25
567,590,26.7,59.4,8.25
594,567,26.8,59.7,8.25
567,561,26.8,59.7,8.25
567,561,26.7,59.6,8.25
567,560,26.7,59.6,8.25
567,560,26.8,59.6,8.25
573,561,26.8,59.6,8.25
573,561,26.7,59.5,8.25
573,561,26.7,59.5,8.25
574,561,26.7,59.6,8.25
600,564,26.7,59.6,8.25
574,567,26.8,59.9,8.25
573,566,26.8,59.9,8.25
567,566,26.7,59.4,8.25
567,567,26.7,59.4,8.25
567,567,26.7,59.4,8.25
567,560,26.7,59.4,8.25
567,561,26.8,59.7,8.25
566,557,26.8,59.7,8.25
574,561,26.7,59.8,8.25
573,561,26.7,59.8,8.25
573,560,26.7,59.5,8.25
573,560,26.7,59.5,8.25
597,560,26.7,59.4,8.25
573,567,26.7,59.4,8.25
591,567,26.7,59.7,8.25
567,566,26.7,59.7,8.25
567,567,26.8,59.3,8.25
591,566,26.8,59.3,8.25
567,567,26.7,59.9,8.25
567,591,26.7,59.9,8.25
567,567,26.8,59.7,8.25
567,584,26.8,59.7,8.25
591,561,26.8,59.6,8.25
590,561,26.8,59.6,8.25
567,561,26.7,59.8,8.25
573,560,26.7,59.8,8.25
600,560,26.8,59.4,8.25
573,560,26.8,59.4,8.25
573,560,26.7,59.6,8.25
573,566,26.7,59.6,8.25
573,591,26.7,59.7,8.25
600,567,26.7,59.7,8.25
574,567,26.7,59.3,8.25
573,567,26.7,59.3,8.25
567,566,26.7,59.7,8.25
567,567,26.7,59.7,8.25
567,567,26.7,59.6,8.25
567,567,26.7,59.6,8.25
591,567,26.7,59.9,8.25
567,567,26.7,59.9,8.25
567,567,26.8,59.3,8.25
567,561,26.8,59.3,8.25
567,558,26.8,59.6,8.25
573,560,26.8,59.6,8.25
574,560,26.7,59.6,8.25
573,560,26.7,59.6,8.25
570,561,26.7,59.7,8.25
573,567,26.7,59.7,8.25
574,566,26.6,59.6,8.25
590,566,26.6,59.6,8.25
590,567,26.7,59.6,8.25
567,566,26.7,59.6,8.25
564,567,26.8,59.6,8.25
567,584,26.8,59.6,8.25
591,561,26.7,59.6,8.25
593,557,26.7,59.6,8.25
567,560,26.7,59.5,8.25
567,560,26.7,59.5,8.25
567,561,26.7,59.5,8.25
573,561,26.7,59.5,8.25
573,561,26.7,59.6,8.25
573,585,26.7,59.6,8.25
573,560,26.6,59.4,8.25
573,564,26.6,59.4,8.25
573,566,26.7,59.7,8.25
573,567,26.7,59.7,8.25
574,590,26.7,59.6,8.25
567,566,26.7,59.6,8.25
567,567,26.7,59.5,8.25
567,591,26.7,59.5,8.25
591,566,26.6,59.6,8.25
567,561,26.6,59.6,8.25
567,560,26.7,59.6,8.25
567,561,26.7,59.6,8.25
567,560,26.7,59.4,8.25
573,558,26.7,59.4,8.25
573,561,26.7,59.8,8.25
573,560,26.7,59.8,8.25
574,584,26.7,59.6,8.25
573,566,26.7,59.6,8.25
597,566,26.7,59.6,8.25
591,567,26.7,59.6,8.25
567,567,26.7,59.3,8.25
567,567,26.7,59.3,8.25
567,567,26.7,59.4,8.25
567,586,26.7,59.4,8.25
567,567,26.8,59.6,8.25
567,560,26.8,59.6,8.25
567,560,26.8,59.5,8.25
567,557,26.8,59.5,8.25
591,560,26.7,59.4,8.25
573,561,26.7,59.4,8.25
571,584,26.7,59.6,8.25
596,566,26.7,59.6,8.25
574,567,26.7,59.7,8.25
597,567,26.7,59.7,8.25
574,567,26.8,59.6,8.25
567,567,26.8,59.6,8.25
567,566,26.7,59.8,8.25
567,567,26.7,59.8,8.25
567,567,26.8,59.6,8.25
567,561,26.8,59.6,8.25
567,560,26.7,59.5,8.25
567,561,26.7,59.5,8.25
591,560,26.7,59.7,8.25
567,560,26.7,59.7,8.25
567,561,26.7,59.8,8.25
573,584,26.7,59.8,8.25
574,560,26.7,59.3,8.25
600,561,26.7,59.3,8.25
573,561,26.7,59.6,8.25
573,560,26.7,59.6,8.25
573,560,26.7,59.4,8.25
573,567,26.7,59.4,8.25
573,566,26.7,59.3,8.25
573,567,26.7,59.3,8.25
573,566,26.7,59.6,8.25
567,567,26.7,59.6,8.25
567,567,26.7,59.7,8.25
593,590,26.7,59.7,8.25
591,567,26.7,59.3,8.25
567,566,26.7,59.3,8.25
591,567,26.7,59.6,8.25
567,567,26.7,59.6,8.25
567,564,26.7,59.4,8.25
567,561,26.7,59.4,8.25
567,561,26.7,59.3,8.25
567,560,26.7,59.3,8.25
567,584,26.7,59.2,8.25
567,560,26.7,59.2,8.25
574,560,26.7,59.4,8.25
573,560,26.7,59.4,8.25
574,560,26.7,59.4,8.25
573,567,26.7,59.4,8.25
574,567,26.7,59.5,8.25
591,567,26.7,59.5,8.25
591,566,26.7,59.6,8.25
567,566,26.7,59.6,8.25
568,567,26.7,59.7,8.25
567,567,26.7,59.7,8.25
591,567,26.7,59.5,8.25
590,560,26.7,59.5,8.25
591,560,26.7,59.7,8.25
567,561,26.7,59.7,8.25
567,561,26.7,59.6,8.25
567,561,26.7,59.6,8.25
567,561,26.7,59.6,8.25
573,561,26.7,59.6,8.25
574,561,26.7,59.6,8.25
573,560,26.7,59.6,8.25
573,567,26.7,59.6,8.25
573,567,26.7,59.6,8.25
568,566,26.8,59.4,8.25
567,567,26.8,59.4,8.25
591,566,26.7,59.9,8.25
567,567,26.7,59.9,8.25
567,567,26.7,59.3,8.25
567,567,26.7,59.3,8.25
591,567,26.6,59.5,8.25
567,561,26.6,59.5,8.25
567,560,26.7,59.1,8.25
567,560,26.7,59.1,8.25
567,561,26.6,59.7,8.25
567,561,26.6,59.7,8.25
567,584,26.7,59.4,8.25
573,561,26.7,59.4,8.25
573,560,26.7,59.6,8.25
573,567,26.7,59.6,8.25
573,566,26.7,59.5,8.25
573,566,26.7,59.5,8.25
574,590,26.7,59.5,8.25
567,591,26.7,59.5,8.25
567,591,26.6,59.4,8.25
567,566,26.6,59.4,8.25
567,564,26.7,59.4,8.25
567,567,26.7,59.4,8.25
567,562,26.7,59.3,8.25
567,562,26.7,59.3,8.25
567,561,26.6,59.8,8.25
567,560,26.6,59.8,8.25
567,558,26.7,59.4,8.25
573,560,26.7,59.4,8.25
600,560,26.6,59.8,8.25
573,584,26.6,59.8,8.25
573,560,26.7,59.6,8.25
573,567,26.7,59.6,8.25
574,567,26.7,59.4,8.25
567,566,26.7,59.4,8.25
567,567,26.8,59.5,8.25
567,567,26.8,59.5,8.25
567,567,26.7,59.4,8.25
567,560,26.7,59.4,8.25
564,561,26.6,59.5,8.25
590,561,26.6,59.5,8.25
591,560,26.7,59.2,8.25
573,560,26.7,59.2,8.25
574,560,26.7,59.8,8.25
573,561,26.7,59.8,8.25
573,557,26.7,59.5,8.25
573,567,26.7,59.5,8.25
573,566,26.7,59.7,8.25
573,567,26.7,59.7,8.25
567,567,26.7,59.3,8.25
567,567,26.7,59.3,8.25
567,567,26.7,59.4,8.25
567,566,26.7,59.4,8.25
591,567,26.7,59.5,8.25
567,560,26.7,59.5,8.25
567,561,26.7,59.5,8.25
567,561,26.7,59.5,8.25
567,584,26.7,59.6,8.25
567,560,26.7,59.6,8.25
574,560,26.7,59.5,8.25
573,561,26.7,59.5,8.25
573,561,26.7,59.7,8.25
599,560,26.7,59.7,8.25
597,561,26.7,59.7,8.25
600,561,26.7,59.7,8.25
573,561,26.7,59.6,8.25
600,567,26.7,59.6,8.25
573,591,26.7,59.3,8.25
573,567,26.7,59.3,8.25
573,567,26.8,59.3,8.25
567,566,26.8,59.3,8.25
567,567,26.7,59.4,8.25
567,561,26.7,59.4,8.25
567,561,26.7,59.6,8.25
590,558,26.7,59.6,8.25
567,561,26.7,59.6,8.25
573,560,26.7,59.6,8.25
574,560,26.6,59.5,8.25
573,566,26.6,59.5,8.25
574,567,26.7,59.5,8.25
573,567,26.7,59.5,8.25
573,567,26.6,59.7,8.25
567,566,26.6,59.7,8.25
567,566,26.7,59.2,8.25
567,567,26.7,59.2,8.25
567,566,26.7,59.5,8.25
590,560,26.7,59.5,8.25
567,561,26.7,59.6,8.25
567,560,26.7,59.6,8.25
567,584,26.7,59.9,8.25
567,561,26.7,59.9,8.25
591,557,26.7,59.6,8.25
573,561,26.7,59.6,8.25
573,560,26.6,59.4,8.25
573,560,26.6,59.4,8.25
574,561,26.7,59.4,8.25
573,567,26.7,59.4,8.25
574,591,26.7,59.5,8.25
576,590,26.7,59.5,8.25
574,566,26.6,59.6,8.25
570,566,26.6,59.6,8.25
567,566,26.7,59.5,8.25
567,566,26.7,59.5,8.25
591,566,26.7,59.5,8.25
567,561,26.7,59.5,8.25
591,561,26.7,59.7,8.25
567,560,26.7,59.7,8.25
567,585,26.7,59.4,8.25
567,560,26.7,59.4,8.25
567,560,26.7,59.4,8.25
573,561,26.7,59.4,8.25
573,561,26.6,59.9,8.25
573,566,26.6,59.9,8.25
574,566,26.7,59.6,8.25
567,566,26.7,59.6,8.25
594,564,26.7,59.5,8.25
567,566,26.7,59.5,8.25
567,566,26.7,59.4,8.25
567,561,26.7,59.4,8.25
568,561,26.7,59.3,8.25
567,560,26.7,59.3,8.25
567,561,26.6,59.3,8.25
567,560,26.6,59.3,8.25
567,561,26.7,59.8,8.25
567,560,26.7,59.8,8.25
567,560,26.7,59.5,8.25
573,560,26.7,59.5,8.25
574,561,26.7,59.3,8.25
573,560,26.7,59.3,8.25
574,560,26.7,59.3,8.25
573,560,26.7,59.3,8.25
573,560,26.7,59.5,8.25
573,560,26.7,59.5,8.25
574,564,26.7,59.2,8.25
573,566,26.7,59.2,8.25
573,567,26.7,59.4,8.25
567,566,26.7,59.4,8.25
567,566,26.6,59.5,8.25
593,560,26.6,59.5,8.25
567,561,26.8,59.4,8.25
567,561,26.8,59.4,8.25
567,584,26.6,59.2,8.25
573,561,26.6,59.2,8.25
573,584,26.6,59.1,8.25
573,561,26.6,59.1,8.25
600,561,26.7,59.2,8.25
600,560,26.7,59.2,8.25
597,585,26.7,59.4,8.25
573,567,26.7,59.4,8.25
573,563,26.7,59.3,8.25
573,567,26.7,59.3,8.25
574,567,26.7,59.3,8.25
600,564,26.7,59.3,8.25
573,566,26.7,59.4,8.25
567,567,26.7,59.4,8.25
567,567,26.7,59.5,8.25
567,567,26.7,59.5,8.25
591,567,26.7,59,8.25
567,560,26.7,59,8.25
567,561,26.7,59.3,8.25
567,560,26.7,59.3,8.25
567,560,26.6,59.6,8.25
566,560,26.6,59.6,8.25
567,560,26.7,59.4,8.25
573,561,26.7,59.4,8.25
573,560,26.7,59.2,8.25
573,561,26.7,59.2,8.25
573,567,26.7,59.4,8.25
566,567,26.7,59.4,8.25
567,563,26.7,59.5,8.25
567,567,26.7,59.5,8.25
591,567,26.7,59.4,8.25
567,560,26.7,59.4,8.25
591,560,26.7,59.4,8.25
567,560,26.7,59.4,8.25
567,560,26.7,59.2,8.25
596,584,26.7,59.2,8.25
573,560,26.7,59.4,8.25
573,560,26.7,59.4,8.25
573,560,26.7,59.4,8.25
573,566,26.7,59.4,8.25
572,567,26.6,59.3,8.25
567,567,26.6,59.3,8.25
567,566,26.6,59.4,8.25
567,567,26.6,59.4,8.25
567,567,26.7,59.2,8.25
590,566,26.7,59.2,8.25
567,566,26.7,59.5,8.25
567,561,26.7,59.5,8.25
567,560,26.6,59.2,8.25
567,560,26.6,59.2,8.25
567,561,26.7,59.6,8.25
573,561,26.7,59.6,8.25
573,561,26.6,59.5,8.25
573,566,26.6,59.5,8.25
597,567,26.7,59.4,8.25
567,567,26.7,59.4,8.25
591,567,26.7,59.7,8.25
567,567,26.7,59.7,8.25
567,567,26.7,59.2,8.25
567,566,26.7,59.2,8.25
567,567,26.6,59.4,8.25
591,564,26.6,59.4,8.25
567,567,26.7,59.4,8.25
567,560,26.7,59.4,8.25
567,584,26.7,59.3,8.25
567,561,26.7,59.3,8.25
567,584,26.7,59.3,8.25
567,557,26.7,59.3,8.25
567,560,26.6,59.2,8.25
573,560,26.6,59.2,8.25
574,561,26.7,59.4,8.25
573,558,26.7,59.4,8.25
573,561,26.6,59.4,8.25
573,567,26.6,59.4,8.25
574,566,26.7,59.4,8.25
567,567,26.7,59.4,8.25
567,567,26.7,59.3,8.25
567,591,26.7,59.3,8.25
567,566,26.6,59.5,8.25
567,560,26.6,59.5,8.25
591,560,26.6,59.3,8.25
567,561,26.6,59.3,8.25
567,561,26.7,59.5,8.25
593,561,26.7,59.5,8.25
567,560,26.7,59.3,8.25
567,561,26.7,59.3,8.25
567,561,26.7,59.6,8.25
573,561,26.7,59.6,8.25
574,561,26.6,59.3,8.25
573,560,26.6,59.3,8.25
573,560,26.6,59.5,8.25
599,567,26.6,59.5,8.25
573,591,26.6,59.4,8.25
573,567,26.6,59.4,8.25
567,567,26.6,59.5,8.25
567,566,26.6,59.5,8.25
567,567,26.6,59.3,8.25
567,557,26.6,59.3,8.25
567,560,26.6,59.6,8.25
567,558,26.6,59.6,8.25
564,561,26.7,59.5,8.25
573,560,26.7,59.5,8.25
573,561,26.7,59.5,8.25
573,560,26.7,59.5,8.25
571,561,26.6,59.4,8.25
573,567,26.6,59.4,8.25
573,567,26.7,59.3,8.25
573,567,26.7,59.3,8.25
573,566,26.6,59.3,8.25
573,590,26.6,59.3,8.25
573,567,26.6,59.2,8.25
593,567,26.6,59.2,8.25
567,567,26.6,59.2,8.25
567,567,26.6,59.2,8.25
567,567,26.6,59.6,8.25
567,561,26.6,59.6,8.25
567,560,26.6,59.3,8.25
567,561,26.6,59.3,8.25
567,560,26.7,59.5,8.25
573,561,26.7,59.5,8.25
597,560,26.7,59.2,8.25
573,561,26.7,59.2,8.25
597,560,26.6,59.2,8.25
573,567,26.6,59.2,8.25
573,567,26.6,59.2,8.25
591,566,26.6,59.2,8.25
591,563,26.6,59.3,8.25
567,567,26.6,59.3,8.25
